Papel,Cotação,Tipo,Data últ cot,Empresa,Min 52 sem,Setor,Max 52 sem,Subsetor,Vol $ méd (2m),Valor de mercado,Últ balanço processado,Valor da firma,Nro. Ações,P/L,LPA,P/VP,VPA,P/EBIT,Marg. Bruta,PSR,Marg. EBIT,P/Ativos,Marg. Líquida,P/Cap. Giro,EBIT / Ativo,P/Ativ Circ Liq,ROIC,ROE,EV / EBITDA,Liquidez Corr,EV / EBIT,Div Br/ Patrim,Cres. Rec (5a),Giro Ativos,Ativo,Dív. Bruta,Disponibilidades,Dív. Líquida,Ativo Circulante,Patrim. Líq,Receita Líquida,Receita Líquida (3 meses),EBIT,EBIT (3 meses),Lucro Líquido,Lucro Líquido (3 meses),Div. Yield
HETA4,4.9,PN,29/08/2025,HERCULES S/A PN,4.85,Utilidades Domésticas,7.0,Utensílios Domésticos,89.0,2499000.0,30/06/2025,327069000.0,510000.0,2.18,2.25,-0.01,-686.97,0.61,100.0,0.57,93.2,0.22,26.2,-0.61,35.7,-0.01,35.8,-0.3,80.2,0.22,80.2,-0.93,20.0,0.38,11423000.0,324582000.0,12000.0,324570000.0,1165000.0,-350354000.0,4376000.0,1101000.0,4078000.0,986000.0,1146000.0,393000.0,
WHRL3,4.31,ON,29/08/2025,WHIRLPOOL SA ON,3.42,Utilidades Domésticas,4.77,Eletrodomésticos,23739.0,6477010000.0,30/06/2025,5919270000.0,1502790000.0,6.93,0.62,2.91,1.48,5.05,18.2,0.49,9.7,0.65,7.1,-39.74,12.8,-6.53,33.6,42.0,3.85,0.98,4.62,0.82,4.3,1.32,9973680000.0,1820440000.0,2378180000.0,-557735000.0,6749230000.0,2227520000.0,13149300000.0,3076080000.0,1281330000.0,318234000.0,934627000.0,124271000.0,16.7
WHRL4,4.61,PN,29/08/2025,WHIRLPOOL SA PN,3.69,Utilidades Domésticas,5.05,Eletrodomésticos,137789.0,6927840000.0,30/06/2025,6370110000.0,1502790000.0,7.41,0.62,3.11,1.48,5.41,18.2,0.53,9.7,0.69,7.1,-42.5,12.8,-6.98,33.6,42.0,4.15,0.98,4.97,0.82,4.3,1.32,9973680000.0,1820440000.0,2378180000.0,-557735000.0,6749230000.0,2227520000.0,13149300000.0,3076080000.0,1281330000.0,318234000.0,934627000.0,124271000.0,17.1
RVEE3,22.89,ON NM,29/08/2025,REVEE ON NM,2.58,Viagens e Lazer,30.0,Produção de Eventos e Shows,50508.0,232814000.0,30/06/2025,232481000.0,10171000.0,-83.6,-0.27,1.99,11.53,-80.67,100.0,690.84,-856.4,1.62,-826.4,5.22,-2.0,9.96,-2.0,-2.4,-88.67,9.66,-80.55,-,-,,143686000.0,,333000.0,-333000.0,49780000.0,117285000.0,337000.0,337000.0,-2886000.0,-2818000.0,-2785000.0,-2715000.0,
CVCB3,2.13,ON NM,29/08/2025,CVC BRASIL ON NM,1.38,Viagens e Lazer,2.84,Viagens e Turismo,22580600.0,1119510000.0,30/06/2025,1336390000.0,525591000.0,-11.12,-0.19,2.39,0.89,8.49,95.2,0.76,8.9,0.3,-6.8,-3.42,3.5,-1.04,4.5,-21.5,3.78,0.87,10.14,1.17,28.0,0.39,3765060000.0,545855000.0,328972000.0,216883000.0,2223770000.0,468360000.0,1474920000.0,348233000.0,131849000.0,12852000.0,-100666000.0,-46434000.0,
ESTR4,5.7,PN,29/08/2025,ESTRELA PN,2.07,Viagens e Lazer,6.49,Brinquedos e Jogos,6599.0,46078800.0,30/06/2025,160743000.0,8084000.0,-1.78,-3.21,-0.08,-73.28,-4.58,39.4,0.29,-6.3,0.13,-16.1,-0.06,-2.8,-0.06,-3.1,4.4,-19.33,0.15,-15.99,-0.19,-1.4,0.45,354604000.0,115061000.0,397000.0,114664000.0,134913000.0,-592373000.0,160779000.0,28687000.0,-10053000.0,-5717000.0,-25918000.0,-19407000.0,
SHOW3,5.93,ON NM,29/08/2025,TIME FOR FUN ON NM,5.91,Viagens e Lazer,12.3,Produção de Eventos e Shows,156969.0,39974100.0,30/06/2025,6642130.0,6741000.0,-0.77,-7.74,0.31,19.08,-3.37,27.0,0.26,-7.7,0.1,-34.0,1.08,-3.0,-1.11,-6.0,-40.6,-1.17,1.19,-0.56,0.5,87.7,0.38,400055000.0,64409000.0,97741000.0,-33332000.0,231880000.0,128624000.0,153230000.0,54398000.0,-11857000.0,-1691000.0,-52178000.0,-265000.0,
BMKS3,439.0,ON,29/08/2025,MONARK ON,277.88,Viagens e Lazer,439.0,Bicicletas,15744.0,199635000.0,30/06/2025,47131200.0,454750.0,2.6,169.05,0.77,569.45,-10.63,29.9,13.47,-126.7,0.6,518.6,0.88,-5.7,0.96,-11.3,29.7,-2.53,5.35,-2.51,0.01,-10.1,0.04,330810000.0,3622000.0,156126000.0,-152504000.0,280216000.0,258956000.0,14823000.0,3545000.0,-18786000.0,-14822000.0,76873000.0,66436000.0,7.5
AHEB3,31.95,ON,22/08/2025,PARQUE ANHEMBI ON,31.95,Viagens e Lazer,45.0,Produção de Eventos e Shows,835.0,272981000.0,30/06/2025,263381000.0,8544000.0,2.63,12.15,1.09,29.44,3.48,19.4,0.4,11.6,0.5,15.4,1.54,14.4,-4.88,15.2,41.3,3.12,4.03,3.36,0.01,42.4,1.24,543484000.0,3634000.0,13234000.0,-9600000.0,236013000.0,251557000.0,675772000.0,109377000.0,78470000.0,10329000.0,103796000.0,8816000.0,
AHEB5,58.0,PNA,07/07/2025,PARQUE ANHEMBI PNA,40.0,Viagens e Lazer,58.0,Produção de Eventos e Shows,129.0,495552000.0,30/06/2025,485952000.0,8544000.0,4.77,12.15,1.97,29.44,6.32,19.4,0.73,11.6,0.91,15.4,2.79,14.4,-8.86,15.2,41.3,5.76,4.03,6.19,0.01,42.4,1.24,543484000.0,3634000.0,13234000.0,-9600000.0,236013000.0,251557000.0,675772000.0,109377000.0,78470000.0,10329000.0,103796000.0,8816000.0,
SMFT3,24.41,ON NM,29/08/2025,SMART FIT ON NM,16.55,Viagens e Lazer,24.87,Atividades Esportivas,91863200.0,14578900000.0,30/06/2025,17798700000.0,597250000.0,27.48,0.89,2.59,9.44,9.62,42.4,2.27,23.6,0.79,8.3,11.76,8.2,-1.65,9.9,9.4,5.76,1.45,11.75,1.06,48.3,0.35,18456000000.0,5952370000.0,2732550000.0,3219820000.0,3965930000.0,5639220000.0,6432050000.0,1791140000.0,1514760000.0,441831000.0,530457000.0,159789000.0,2.3
